MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2010-06,06/12/2010 04:20,Y, , ,1, 51212,3,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,2141,RUSSELL BLVD,23, , ,2141,RUSSELL,900913.8,1011192
2010-06,06/12/2010 05:35,Y, , ,1, 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,5994,NORTH POINTE BLVD,73, , ,5994,PARK,891706.5,1047860
2010-06,06/12/2010 06:15,Y, , ,1, 65601,4,"LARCENY-MTR VEH PARTS $500 - $24,999",200,S 4TH ST,35,MILLENIUM HOTEL, ,200,4TH,909014.1,1015761
2010-06,06/12/2010 07:00,Y, , ,1, 64701,6,LARCENY-FROM MTR VEH UNDER $500,0,RIVERVIEW DR / SPRIN,75,AT THE BOAT DOCK, , , ,906550.1,1060949
2010-06,06/12/2010 07:15,Y, , ,1, 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 7TH ST / OLIVE ST,35,MACY S PARKING GARAGE, , , ,908417.8,1017810
2010-06,06/12/2010 07:30,Y, , ,1, 64701,4,LARCENY-FROM MTR VEH UNDER $500,618,PINE ST,35, , ,618,PINE,908590.4,1017444
2010-06,06/12/2010 07:30,Y, , ,1, 72113,6,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,0,RIVERVIEW DR / SPRIN,75,AT BOAT DOCK, , , ,906550.1,1060949
2010-06,06/12/2010 07:35,Y, , ,1, 43013,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,3719,WINNEBAGO ST,15, ,1ST FLR,3719,WINNEBAGO,892434.6,1004047
2010-06,06/12/2010 07:45,Y, , ,1, 65601,4,"LARCENY-MTR VEH PARTS $500 - $24,999",201,S BROADWAY,35,BALLPARK VILLAGE, , , ,908543.1,1016082
2010-06,06/12/2010 08:00,Y, , ,1,142320,9,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,302,S EWING AVE,37, , , , ,899681.4,1018296
2010-06,06/12/2010 08:00,Y, , ,1, 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4221,E SAN FRANCISCO AVE,68, , ,4221,SAN FRANCISCO,897302.1,1032506
2010-06,06/12/2010 08:00,Y, , ,1,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1412,BREMEN AVE,65, , ,1412,BREMEN,905877.4,1030599
2010-06,06/12/2010 08:15,Y, , ,1, 65601,4,"LARCENY-MTR VEH PARTS $500 - $24,999",710,N BROADWAY,35, ,ACROSS FROM DRURY INN, , ,909520.3,1018744
2010-06,06/12/2010 08:35,Y, , ,1, 64701,4,LARCENY-FROM MTR VEH UNDER $500,405,WASHINGTON AVE,35,MISSOURI ATHLETIC CLUB, , , ,909542.8,1018469
2010-06,06/12/2010 08:35,Y, , ,1, 91113,9,SIMPLE ASSAULT-ADULT/NO INJURY,1415,MONTROSE AVE,31, ,EXTERIOR FRONT STEPS,4809,NORTHLAND,897897.9,1014759
2010-06,06/12/2010 08:45,Y, , ,1, 91113,7,SIMPLE ASSAULT-ADULT/NO INJURY,32,WASHINGTON TER,47, , ,32,WASHINGTON,884093.1,1026191
2010-06,06/12/2010 08:52,Y, , ,1, 92000,8,SIMPLE ASSAULT-HARRASSMENT,4809,NORTHLAND AVE,55, , ,4809,NORTHLAND,891052.8,1031908
2010-06,06/12/2010 09:00,Y, , ,1,142320,9,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,JOSEPHINE BAKER AVE,77, , , , ,897958.8,1021271
2010-06,06/12/2010 09:02,Y, , ,1, 64701,6,LARCENY-FROM MTR VEH UNDER $500,0,RIVERVIEW DR / SPRIN,75,AT THE BOAT DOCK, , , ,906550.1,1060949
2010-06,06/12/2010 09:30, ,Y, ,-1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4557,CLAXTON AVE,71, , ,4557,CLAXTON,891299.8,1040150
2010-06,06/12/2010 09:30,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4557,CLAXTON AVE,71, , ,4557,CLAXTON,891299.8,1040150
2010-06,06/12/2010 10:00,Y, , ,1,142320,9,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4155,MCREE AVE,28, , ,4155,MCREE,891037.9,1014516
2010-06,06/12/2010 10:15,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5958,VIVIAN AVE,73, ,SINGLE FAMILY DWELLING,5958,VIVIAN,892659.6,1047885
2010-06,06/12/2010 10:19,Y, , ,1, 64701,8,LARCENY-FROM MTR VEH UNDER $500,4949,DR MARTIN LUTHER KIN,55,FAMILY DOLLAR,ALIAS 4949 MARTIN LUTHER KING DR,4949,DR MARTIN LUTHER KIN,888784.6,1030280
2010-06,06/12/2010 10:21,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4117,TESSON ST,4, , ,4117,TESSON,882648,991730.4
2010-06,06/12/2010 10:30,Y, , ,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,4200,SOUTHWEST RD,81, ,@TOWER GROVE PARK, , ,0,0
2010-06,06/12/2010 10:34,Y, , ,1,266999,8,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1167,WALTON AVE,53,ILLEGAL BOARDING HOUSE, ,1167,WALTON,889609.8,1028222
2010-06,06/12/2010 10:52,Y, , ,1, 51122,5,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,2731,BACON ST,59, , ,2731,BACON,899752.3,1026822
2010-06,06/12/2010 11:00,Y, , ,1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,8671,PARTRIDGE AVE,74, , ,8671,PARTRIDGE,894253.8,1049611
2010-06,06/12/2010 11:08,Y, , ,1, 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,0,W FLORISSANT AVE / G,76, , , , ,890122.3,1048565
2010-06,06/12/2010 11:30,Y, , ,1, 71030,0,AUTO THEFT-PERM RETNT/JOY RIDE,9999,UNKNOWN,0,UNKNOWN, ,4816,CALVIN,0,0
2010-06,06/12/2010 11:30, ,Y, ,-1, 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1000,WASHINGTON AVE,35,MERCHANDISE MART LOFTS, ,1000,WASHINGTON,907483,1018737
2010-06,06/12/2010 11:30,Y, , ,1, 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1000,WASHINGTON AVE,35,MERCHANDISE MART LOFTS, ,1000,WASHINGTON,907483,1018737
2010-06,06/12/2010 11:45,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4855,KOSSUTH AVE,69, , ,4855,KOSSUTH,893123.3,1036014
2010-06,06/12/2010 11:59,Y, , ,1,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3505,KOSSUTH AVE,67, , ,3505,KOSSUTH,902100.7,1030971
2010-06,06/12/2010 12:00,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6921,S BROADWAY,1, , ,6921,BROADWAY,890830.1,989988.6
2010-06,06/12/2010 12:00,Y, , ,1, 65701,8,LARCENY-MTR VEH PARTS UNDER $500,4734,LABADIE AVE,55, ,CURBSIDE,4734,LABADIE,891897.3,1032449
2010-06,06/12/2010 12:00,Y, , ,1, 63701,4,LARCENY-SHOPLIFT UNDER $500,315,N 9TH ST,35, , ,315,9TH,907779.2,1018012
2010-06,06/12/2010 12:00,Y, , ,1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4569,ADKINS AVE,5, , ,4469,ADKINS,888248.9,1001279
2010-06,06/12/2010 12:00,Y, , ,1, 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2800,INDIANA AVE,22, ,VACANT TAVERN,2800,INDIANA,899664.9,1008361
2010-06,06/12/2010 12:15,Y, , ,1, 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5521,GENEVIEVE AVE,72, , ,5521,GENEVIEVE,892987.4,1043700
2010-06,06/12/2010 12:30,Y, , ,1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,1410,SWITZER AVE,74, ,DRIVEWAY,1410,SWITZER,894305.6,1048697
2010-06,06/12/2010 12:30,Y, , ,1, 51122,2,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4961,NEOSHO ST,7, ,GARAGE, , ,883260.3,1001855
2010-06,06/12/2010 12:35,Y, , ,1, 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6007,THEKLA AVE,76, , ,6007,THEKLA,890120.6,1045350
2010-06,06/12/2010 12:58,Y, , ,1, 42016,1,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,5542,S 37TH ST,3, ,APT 2S,5542,37TH,890042.1,996649.9
2010-06,06/12/2010 12:58,Y, , ,1, 42016,1,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,5542,S 37TH ST,3, ,APT 2S,5542,37TH,890042.1,996649.9
2010-06,06/12/2010 13:00,Y, , ,1, 69602,6,"LARCENY-ALL OTHER $500 - $24,999",8810,PARK LN,73, , ,419,CHRISTIAN,892630.5,1050817
2010-06,06/12/2010 13:00,Y, , ,1,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4930,CHRISTY BLVD,5, ,@BURLINGTON COAT FACTORY,4930,CHRISTY,884082.3,1001677
2010-06,06/12/2010 13:00,Y, , ,1, 63701,1,LARCENY-SHOPLIFT UNDER $500,4930,CHRISTY BLVD,5, ,@BURLINGTON COAT FACTORY,4930,CHRISTY,884082.3,1001677
2010-06,06/12/2010 13:00,Y, , ,1, 51322,9,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,310,S GRAND BLVD,37, ,APT 1503,310,GRAND,896967.2,1018973
2010-06,06/12/2010 13:00,Y, , ,1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5616,S COMPTON AVE,1, , ,5616,COMPTON,892822.3,994122.6
2010-06,06/12/2010 13:00, ,Y, ,-1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5616,S COMPTON AVE,1, , ,5616,COMPTON,892822.3,994122.6
2010-06,06/12/2010 13:00,Y, , ,1, 69602,4,"LARCENY-ALL OTHER $500 - $24,999",800,WASHINGTON AVE,35,RENAISSANCE GRAND HOTEL, ,800,WASHINGTON,908187.4,1018534
2010-06,06/12/2010 13:00,Y, , ,1, 67701,1,LARCENY-FROM BUILDING UNDER $500,3459,DUNNICA AVE,16, , ,3459,DUNNICA,893704.7,1002850
2010-06,06/12/2010 13:00,Y, , ,1, 64601,9,"LARCENY-FROM MTR VEH $500 - $24,999",3517,GRATIOT ST,37, , ,3517,GRATIOT,896154.5,1017540
2010-06,06/12/2010 13:30,Y, , ,1, 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,7401,PARKWOOD DR,4, , ,7401,PARKWOOD,882103.9,994152.9
2010-06,06/12/2010 13:30,Y, , ,1, 21000,9,RAPE -- FORCIBLE,3000,LAFAYETTE AVE,31, ,APT 116,3000,LAFAYETTE,897488,1013214
2010-06,06/12/2010 13:38,Y, , ,1, 65701,4,LARCENY-MTR VEH PARTS UNDER $500,410,S 7TH ST,35, , ,700,CLARK,0,0
2010-06,06/12/2010 13:45,Y, , ,1, 64701,1,LARCENY-FROM MTR VEH UNDER $500,0,CARONDELET PARK,80, ,@CARONDELET PARK, , ,887492.8,993752.6
2010-06,06/12/2010 14:00,Y, , ,1, 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3157,PORTIS AVE,15, ,REAR SHED,3157,PORTIS,887335.4,1008598
2010-06,06/12/2010 14:00,Y, , ,1, 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,MCKINLEY DR / WELLS,82, , , , ,882845.3,1019615
2010-06,06/12/2010 14:24,Y, , ,1,182400,6,DRUGS-POSSESSION/MARIJUANA,4170,N EUCLID AVE,69, , ,4170,EUCLID,892932.6,1036577
2010-06,06/12/2010 15:00,Y, , ,1, 67701,4,LARCENY-FROM BUILDING UNDER $500,1301,OLIVE ST,36,ST LOUIS PUBLIC LIBARY, ,1301,OLIVE,906059.7,1018613
2010-06,06/12/2010 15:00,Y, , ,1, 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4024,MERAMEC ST,16, , ,4024,MERAMEC,890044.4,1002426
2010-06,06/12/2010 15:00,Y, , ,1, 69602,3,"LARCENY-ALL OTHER $500 - $24,999",4828,PARKER AVE,15, , ,4828,PARKER,886150.7,1006723
2010-06,06/12/2010 15:30,Y, , ,1, 64701,2,LARCENY-FROM MTR VEH UNDER $500,0,FINE ARTS DR / GOVER,82, , , , ,880203.1,1020936
2010-06,06/12/2010 15:35,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1120,DILLON DR,33, , ,1120,DILLON,903976.6,1014126
2010-06,06/12/2010 15:45,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3822,S KINGSHIGHWAY BLVD,15,WALGREENS, , , ,885417.5,1004487
2010-06,06/12/2010 15:45,Y, , ,1, 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,0,MICHIGAN AVE / POTOM,19, , , , ,895707.7,1004890
2010-06,06/12/2010 15:45,Y, , ,1, 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,0,MICHIGAN AVE / POTOM,19, , , , ,895707.7,1004890
2010-06,06/12/2010 15:52,Y, , ,1, 72130,3,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,3801,CHIPPEWA ST,15, ,CHIPPEWA/ BAMBERGER,3751,BAMBERGER,891830.4,1003444
2010-06,06/12/2010 16:00,Y, , ,1, 52330,2,BURGLARY-BUSINESS/UNK TIME/FORC ENT/OCCUPIED,5100,MANCHESTER AVE,12,BULLSEYE,FIREARMS FACILITY,5100,MANCHESTER,885441.5,1016238
2010-06,06/12/2010 16:00,Y, , ,1, 67701,3,LARCENY-FROM BUILDING UNDER $500,3457,ILLINOIS AVE,18, , ,3457,ILLINOIS,899462.1,1004241
2010-06,06/12/2010 16:05,Y, , ,1, 91123,8,SIMPLE ASSAULT-CHILD/NO INJURY,4539,MCMILLAN AVE,54, , ,4539,MCMILLAN,890940.5,1026838
2010-06,06/12/2010 16:05,Y, , ,1, 43012,8,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,4539,MCMILLAN AVE,54, , ,4539,MCMILLAN,890940.5,1026838
2010-06,06/12/2010 16:15,Y, , ,1, 67701,4,LARCENY-FROM BUILDING UNDER $500,800,WASHINGTON AVE,35,GUEST ROOM 868, ,800,WASHINGTON,908187.4,1018534
2010-06,06/12/2010 16:30,Y, , ,1, 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4627,CARTER AVE,69, ,APT 2W,4627,CARTER,895279.6,1036790
2010-06,06/12/2010 16:42,Y, , ,1,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4744,ANDERSON AVE,69, , ,4740,ANDERSON,894361.1,1036596
2010-06,06/12/2010 16:42,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4043,GRAVOIS AVE,15,DISCOUNT SMOKE SHOP, , , ,890342.1,1003879
2010-06,06/12/2010 17:00,Y, , ,1, 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3133,KEOKUK ST,16, , ,3133,KEOKUK,895160.6,1002284
2010-06,06/12/2010 17:00,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4530,DAVISON AVE,72, , ,4530,DAVISON,889934.9,1040554
2010-06,06/12/2010 17:00,Y, , ,1, 67701,9,LARCENY-FROM BUILDING UNDER $500,1202,S BOYLE AVE,39,SAINT CRONAN CHURCH, ,1202,BOYLE,890471.4,1017030
2010-06,06/12/2010 17:10,Y, , ,1, 72113,4,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,2206,LUCAS AVE,36, , ,2206,LUCAS,902887.6,1020341
2010-06,06/12/2010 17:15,Y, , ,1, 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4335,CALIFORNIA AVE,17, , ,4335,CALIFORNIA,896290.1,999009.2
2010-06,06/12/2010 17:30,Y, , ,1, 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3016,UTAH ST,30, , ,3018,UTAH,896278.5,1005940
2010-06,06/12/2010 17:30,Y, , ,1, 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,5421,S 37TH ST,3, , ,5421,37TH,890307.9,997039.2
2010-06,06/12/2010 17:30,Y, , ,1, 64701,2,LARCENY-FROM MTR VEH UNDER $500,0,WORLDS FAIR PAVILION,82, ,@WORLDS FAIR PAVILION, , ,881613.6,1020941
2010-06,06/12/2010 17:50,Y, , ,1, 66701,8,LARCENY-BICYCLES UNDER $500,4025,SULLIVAN AVE,56, , ,4000,BLOCK OF SULLIVAN,897979.9,1030221
2010-06,06/12/2010 18:00,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8530,PARK LN,73, , ,8530,PARK,892183,1049095
2010-06,06/12/2010 18:00,Y, , ,1, 64701,4,LARCENY-FROM MTR VEH UNDER $500,600,LOCUST ST,35, , , , ,908592.8,1017860
2010-06,06/12/2010 18:00,Y, , ,1,115200,4,FRAUD-STEALING BY DECEIT/UNDER $150,1513,N 13TH ST,60, , , , ,907625.4,1022548
2010-06,06/12/2010 18:15,Y, , ,1, 41016,6,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,5456,CLAXTON AVE,71, , ,5456,CLAXTON,894221.4,1041967
2010-06,06/12/2010 18:21,Y, , ,1, 91113,9,SIMPLE ASSAULT-ADULT/NO INJURY,4907,WEST PINE BLVD,38, ,@FOREST PARK HOTEL ALIAS 4910 W PINE,4910,WEST PINE,888128.6,1022750
2010-06,06/12/2010 18:54,Y, , ,1,242000,3,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,3107,S GRAND BLVD,15, ,@DOMINOS PIZZA - S GRAND,3107,GRAND,893764.1,1008345
2010-06,06/12/2010 19:00,Y, , ,1,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4930,CHRISTY BLVD,5, ,@BURLINGTON COAT FACTORY,4930,CHRISTY,884082.3,1001677
2010-06,06/12/2010 19:00,Y, , ,1, 63701,1,LARCENY-SHOPLIFT UNDER $500,4930,CHRISTY BLVD,5,BURLINGTON COAT FACTORY,@BURLINGTON COAT FACTORY,4930,CHRISTY,884082.3,1001677
2010-06,06/12/2010 19:00,Y, , ,1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1047,LAFAYETTE AVE,34, , ,1047,LAFAYETTE,904546.4,1011885
2010-06,06/12/2010 19:00,Y, , ,1, 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",0,MACKLIND DR / UNION,82, , , , ,883540.1,1020977
2010-06,06/12/2010 19:20,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,GRAVOIS RD / EICHELB,5, , ,4454,BEETHOVEN,886053.4,999813.7
2010-06,06/12/2010 20:00,Y, , ,1,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2543,N GRAND BLVD,59,IMPERIAL PALACE, ,2931,BELL,899361.5,1026965
2010-06,06/12/2010 20:00,Y, , ,1,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,665,S SKINKER BLVD,45, , ,665,SKINKER,876274.2,1020765
2010-06,06/12/2010 20:05,Y, , ,1, 91113,7,SIMPLE ASSAULT-ADULT/NO INJURY,1434,UNION BLVD,51, , ,5048,NORTHLAND,886264.9,1030775
2010-06,06/12/2010 20:15,Y, , ,1, 69703,1,LARCENY-ALL OTH/FRM PRSN/UNDER $500,7339,GRAVOIS AVE,88, ,WALGREEN S, , ,878828.2,994423.4
2010-06,06/12/2010 20:15,Y, , ,1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,999,N 2ND ST,35,LUMIERE PARKING GARAGE, ,999,2ND,910439.8,1019433
2010-06,06/12/2010 20:18,Y, , ,1, 65701,8,LARCENY-MTR VEH PARTS UNDER $500,3920,GREER AVE,56, , ,3920,GREER,898374.9,1029298
2010-06,06/12/2010 20:30,Y, , ,1, 66701,3,LARCENY-BICYCLES UNDER $500,2723,GRAVOIS AVE,24, ,ONE NIGHT STAND,2723,GRAVOIS,898331.4,1008736
2010-06,06/12/2010 20:30,Y, , ,1, 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1406,FERRY ST,65, , ,1406,FERRY,904947.8,1032299
2010-06,06/12/2010 20:34,Y, , ,1,266400,8,PUBLIC ORDER-ANIMAL VIOLATION,4205,E GARFIELD AVE,57, , , , ,895283.5,1027871
2010-06,06/12/2010 20:50,Y, , ,1,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1820,MARKET ST,36,UNION STATION, ,1820,MARKET,903731.7,1018016
2010-06,06/12/2010 21:00,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4341,THOLOZAN AVE,15, , ,4341,THOLOZAN,887554.9,1005022
2010-06,06/12/2010 21:00,Y, , ,1, 65701,9,LARCENY-MTR VEH PARTS UNDER $500,225,N EUCLID AVE,38,ARGYLE GARAGE, , , ,888221.8,1023504
2010-06,06/12/2010 21:00,Y, , ,1, 43016,1,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,8418,VIRGINIA AVE,2, ,RESIDENCE/ HOME,8418,VIRGINIA,886416.3,986859.8
2010-06,06/12/2010 21:00,Y, , ,1, 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,8418,VIRGINIA AVE,2, ,RESIDENCE/ HOME,8418,VIRGINIA,886416.3,986859.8
2010-06,06/12/2010 21:00,Y, , ,1, 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,8418,VIRGINIA AVE,2, ,RESIDENCE/ HOME,8418,VIRGINIA,886416.3,986859.8
2010-06,06/12/2010 21:00,Y, , ,1, 51230,9,BURGLARY-RESIDENCE/NIT/ATT FORCE ENTRY,2736,THOMAS ST,59, ,#1104047,2736,THOMAS,901460.3,1023311
2010-06,06/12/2010 21:00,Y, , ,1,265321,3,LEAVING SCENE OF ACCIDENT,3867,FLAD AVE,27, , , , ,892894.3,1011814
2010-06,06/12/2010 21:11,Y, , ,1,266999,7,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5841,CABANNE AVE,48, ,NUISANCE ABATEMENT PROPERTY,5841,CABANNE,880863.7,1029017
2010-06,06/12/2010 21:11,Y, , ,1, 43012,7,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5841,CABANNE AVE,48, , ,5841,CABANNE,880863.7,1029017
2010-06,06/12/2010 21:11,Y, , ,1, 43012,7,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5841,CABANNE AVE,48, , ,5841,CABANNE,880863.7,1029017
2010-06,06/12/2010 21:15,Y, , ,1, 51222,6,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,713,BADEN AVE,74, , ,713,BADEN,897346.1,1048128
2010-06,06/12/2010 21:25,Y, , ,1, 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,9104,JORDAN ST,74, , ,9104,JORDAN,897303.5,1053384
2010-06,06/12/2010 21:28,Y, , ,1,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,5348,RUSKIN AVE,71, , ,5348,RUSKIN,893946.1,1040552
2010-06,06/12/2010 21:30,Y, , ,1, 71013,9,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3501,OLIVE ST,77, , ,3500,OLIVE,897263.7,1021149
2010-06,06/12/2010 21:30,Y, , ,1, 64601,9,"LARCENY-FROM MTR VEH $500 - $24,999",225,N EUCLID AVE,38,ARGYLE PARKING GARAGE, ,6546,PERNOD,888221.8,1023504
2010-06,06/12/2010 21:30,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3217,PULASKI ST,16, , ,2336,13TH,893929.8,997465.1
2010-06,06/12/2010 21:43,Y, , ,1,182400,8,DRUGS-POSSESSION/MARIJUANA,4631,PAGE BLVD,54, , ,4631,PAGE,890603.8,1028448
2010-06,06/12/2010 21:51,Y, , ,1,182250,5,DRUGS-POSSESSION/COCAINE,2601,N JEFFERSON AVE,59,MOBIL GAS STATION, ,2601,JEFFERSON,902092.5,1026156
2010-06,06/12/2010 21:55,Y, , ,1, 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4344,LOUGHBOROUGH AVE,4, , , , ,883551.7,995055.4
2010-06,06/12/2010 22:00,Y, , ,1, 69711,2,LARCENY-ALL OTHER UNDER $500  /ATTEMPT,4400,HAMPTON AVE,7, ,AT BANK OF AMERICA,4400,HAMPTON,879057.1,1003868
2010-06,06/12/2010 22:00,Y, , ,1, 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3215,NEBRASKA AVE,30, , ,3215,NEBRASKA,896807.6,1006405
2010-06,06/12/2010 22:00,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2115,KEOKUK ST,18, , ,2115,KEOKUK,898968.1,1001694
2010-06,06/12/2010 22:00,Y, , ,1, 51322,7,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5660,WABADA AVE,50, , ,5660,WABADA,884410.9,1034430
2010-06,06/12/2010 22:00,Y, , ,1, 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3624,KOSCIUSKO ST,18, , ,3624,KOSCIUSKO,901249.9,1002845
2010-06,06/12/2010 22:00,Y, , ,1, 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2206,FARRAR ST,65, , ,2206,FARRAR,903959.2,1029330
2010-06,06/12/2010 22:25,Y, , ,1, 31111,9,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1700,MICHIGAN AVE,31, , , , ,897037,1013240
2010-06,06/12/2010 22:30,Y, , ,1, 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,828,GUSTAV AVE,74, , ,828,GUSTAV,897352.9,1052551
2010-06,06/12/2010 22:40,Y, , ,1,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4738,GRAVOIS AVE,5, ,APARTMENTS,4738,GRAVOIS,887015.7,1000713
2010-06,06/12/2010 22:46,Y, , ,1, 10000,7,HOMICIDE,2738,BURD AVE,50, ,STREET,2738,BURD,886053.6,1034999
2010-06,06/12/2010 23:00,Y, , ,1, 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,6125,MAGNOLIA AVE,11, , , , ,879755.6,1011733
